date_time,city,state_province,country,ufo_shape,length_of_encounter_seconds,described_duration_of_encounter,description,date_documented,latitude,longitude
2014-04-02 21:05:00,richmond,va,us,changing,20,20 seconds,Flying reddish &amp;quot;V&amp;quot; shape w/ moving lights over Richmond&#44 Va.,2014-04-11,37.5536111,-77.4605556
2014-04-02 22:00:00,lehigh acres,fl,us,,300,5 minutes,Alien in the tree?,2014-04-04,26.625,-81.625
2014-04-22 01:50:00,vacaville,ca,us,light,180,3 minutes,Large purple light attached to a few smaller green lights that hovered in the air and disappeared.,2014-04-24,38.3566667,-121.9866667
2014-04-22 05:30:00,escondido,ca,us,formation,600,10 minutes,Driving S on I-15 @ 530 am.  Saw lights appear on my left.  First&#44 2 then several began appearing and vanishing.,2014-04-24,33.1191667,-117.0855556
2014-04-22 20:00:00,jupiter,fl,us,fireball,600,10 minutes,Slow moving&#44 silent orange lights.,2014-04-24,26.9338889,-80.0944444
2014-04-22 20:29:00,memphis,tn,us,light,120,2 minutes,Orange lights fairly bright changed to white with a clear slightly oval circle around them and rapidly picked up speed.,2014-04-24,35.1494444,-90.0488889
2014-04-22 20:30:00,aberdeen,md,us,disk,1800,30 minutes,Staring out my window across the Susquehanna River I see a humongous object with 4 lights.  I looked through my binoculars.,2014-04-24,39.5094444,-76.1644444
2014-04-22 21:00:00,miami beach,fl,us,disk,15,15 seconds,Object was an orbital light neon green that flew parallel to beach for appx.quarter of mile then disappeared.,2014-04-24,25.7902778,-80.1302778
2014-04-22 21:00:00,morristown,tn,us,triangle,180,2-3 minutes,UFO&#44 3 larger lights form triangle&#44 1 smaller dim light on top&#44 all non flashing&#44 fast/silent flight&#44 military jet in pursuit (slower).,2014-04-24,36.2138889,-83.295
2014-04-22 21:00:00,walla walla,wa,us,,172800,2 days,Helicopters going over at night&#44 weird sounds outside and inside for the past 2 days.,2014-04-24,46.0647222,-118.3419444
2014-04-22 21:17:00,fletcher,nc,us,triangle,20,20 seconds,Triangular craft with lights on each vertice spotted silently hovering 30-40 feet above a field off I-26 East at exit 54 in Fletcher.,2014-04-24,35.4305556,-82.5013889
2014-04-22 21:30:00,craig,co,us,light,6,6 seconds,Two craft moving in circular motion around each other.  One craft disapered. The other stoped and dimmed (still brighter than stars).,2014-04-24,40.5152778,-107.5458333
2014-04-22 21:30:00,maumee,oh,us,circle,6,5-6 seconds,Distant dot of light crossed night sky from west to east in 5 or 6 seconds&#44 too slow for meteor&#44 far too fast for jet.,2014-05-02,41.5627778,-83.6538889
2014-04-22 21:30:00,twilight,wv,us,sphere,60,1 minute,Bright objects moving in sky.,2014-04-24,37.9272222,-81.6236111
2014-04-22 21:40:00,mount pulaski,il,us,sphere,30,30 seconds,Bright light appeared behind my car on an empty road&#44 followed for a few seconds and disappeared into the air.,2014-04-24,40.0108333,-89.2822222
2014-04-22 23:17:00,fallbrook,ca,us,fireball,15,15 seconds,4 fireballs in the sky&#44 hovering.,2014-04-24,33.3763889,-117.2502778
2014-04-23 00:57:00,la mesa,ca,us,circle,15,10-15 seconds,Me and my son saw this huge white light come out of the sky to ground or pacific ocean very strange this was no metor&#33,2014-04-24,32.7677778,-117.0222222
2014-04-23 03:45:00,raywick,ky,us,circle,240,4 minutes,A round white object in sky that was moving.,2014-04-24,37.5602778,-85.4305556
2014-04-23 08:37:00,charlotte,nc,us,disk,300,5 minutes,Over 20 ufos seen flying towards charlotte nc airport.,2014-04-24,35.2269444,-80.8433333
2014-04-23 20:08:00,dauphin island,al,us,light,600,10 minutes,Orange balls in pattern over gulf/Mobile Bay.,2014-04-24,30.2552778,-88.1097222
2014-04-23 20:15:00,clovis,nm,us,unknown,120,2 minutes,Bright solid light moveing east then changed to southeast. The bright light faded to a solid red then faded out.,2014-04-24,34.4047222,-103.2047222
2014-04-23 20:30:00,phoenix,az,us,circle,300,5 minutes,White light no noise 1 witness circular in shape.,2014-04-24,33.4483333,-112.0733333
2014-04-23 21:00:00,alpharetta,ga,us,light,8,4-8 seconds,Green light n Southern Sky.,2014-04-24,34.0752778,-84.2941667
2014-04-23 22:15:00,dauphin island,al,us,formation,10,10 seconds,Light formation that extinguished one by one from west to east over the Gulf of Mexico at Dauphin Island&#44 AL,2014-05-02,30.2552778,-88.1097222
2014-04-23 22:40:00,tulsa,ok,us,triangle,300,4-5 minutes,Pyramid shaped UFO sighted over Southern Hills Golf Course Wednesday&#44 April 23rd over TULSA&#44 OKLAHOMA.,2014-04-24,36.1538889,-95.9925
2014-04-23 23:00:00,mount vernon,wa,us,chevron,600,10 minutes,((HOAX))  Looked like a flying Chevrolet Tahoe that shot laser beams and abducted my neighbors cat&#44 George w bush in passenger seat.,2014-04-24,48.4213889,-122.3327778
2014-04-23 23:15:00,lincoln,ca,us,sphere,30,25-30 seconds,Low alt. flyover of red turning to blue then back to red sphere. Rapid departure.  ((NUFORC Note:  Model airplane??  PD)),2014-05-02,38.8916667,-121.2919444
2014-04-23 23:20:00,harrisburg,pa,us,unknown,60,60 seconds,2 years ago I had an extreme close fly-by of a blue light.,2014-04-24,40.2736111,-76.8847222
2014-04-24 01:00:00,tamarac,fl,us,fireball,7200,1-2 hours,Kept changing colors and even started to come down made a sound then disappeared and came back a minute later,2014-04-24,26.2125,-80.25
2014-04-24 03:00:00,mojave,ca,us,,7200,2 hours,Strange lights near mars visible from earth,2014-04-24,35.0525,-118.1730556
2014-04-24 03:30:00,york,pa,us,circle,15,15 seconds,Bright white circular light/craft in sky shoots down to 200-300 ft above ground&#44 hovers&#44 than shoots back up at extremely high speed,2014-05-02,39.9625,-76.7280556
2014-04-24 04:30:00,louisburg,nc,us,circle,30,30 seconds,I saw a star moving north to south through the Little Dipper handle&#44 and then disappeared&#44 but then a second star chasing it.,2014-04-24,36.0988889,-78.3013889
2014-04-24 08:45:00,rio rancho,nm,us,oval,10,10 seconds,Circular&#44 metallic silver/white object in sky; Rio Rancho&#44 NM.,2014-04-24,35.2333333,-106.6638889
2014-04-24 10:00:00,warren,ri,us,cigar,180,3 minutes,I was driving N into Warren in the mid-morning&#44 and I saw 3 cigar shape crafts&#44 with no wings.  2 ships heading East.,2014-05-02,41.7302778,-71.2830556
2014-04-24 20:00:00,phoenix,az,us,circle,240,4:00,Two circle white lights One big one small . We Spotted the lights from my backyard in west phoenix  The larger white light was followin,2014-05-02,33.4483333,-112.0733333
2014-04-24 20:30:00,dauphin island (off the coast of),al,us,light,60,1 minute,5 lights in a up and down line going on one at a time then off one at a time.,2014-05-02,30.2552778,-88.1097222
2014-04-24 21:00:00,albuquerque,nm,us,light,30,30 seconds,Orange-red light followed by a blinking green and red light; large rumbling noise unlike a plane could be heard.,2014-05-02,35.0844444,-106.6505556
2014-04-24 21:00:00,fountain inn,sc,us,light,10,10 seconds,Point of light rapidly moves across the sky then fades away.,2014-05-02,34.6888889,-82.1958333
2014-04-24 21:00:00,orange beach,al,us,formation,120,2 minutes,Formation or orange lights over gulf seen from gulf front balcony in orange beach. One large light appeared and then lights formed off,2014-05-02,30.2941667,-87.5736111
2014-04-24 21:30:00,north zulch,tx,us,light,120,2 minutes,Orange/red pulsing light&#44 first noticed it coming into view over the east/north eastern horizon. Moving accross the sky at high altitud,2014-05-02,30.9175,-96.1080556
2014-04-24 21:35:00,debary,fl,us,light,60,60 seconds,This would be the third sighting by me&#44 but the first with a witness&#44 a bright white would appear suddenly. Thicker and brighter than a,2014-05-02,28.8827778,-81.3088889
2014-04-24 21:39:00,huntington beach,ca,us,fireball,120,2 minutes,Two fast orbs in Huntington Beach.,2014-05-02,33.6602778,-117.9983333
2014-04-24 21:44:00,rogers,ar,us,light,30,30 seconds,Light disappear into space.,2014-05-02,36.3319444,-94.1183333
2014-04-24 22:00:00,evans,ga,us,light,15,15 seconds,Two bright light orbs in sky.,2014-05-02,33.5336111,-82.1308333
2014-04-24 22:00:00,san diego,ca,us,light,120,1-2 minutes,Jet chasing &quot;light&quot;?,2014-05-02,32.7152778,-117.1563889
2014-04-24 22:26:00,walnut,ca,us,light,60,1 minute,Ball of light with no strobe lights being chased by a military type helicopter coming from the east heading towards the west.,2014-05-02,34.0202778,-117.8644444
2014-04-24 22:30:00,pompano beach,fl,us,other,600,5-10 minutes,Red and blue light cluster moved east across sky then stop and hover. After a few minutes&#44 lights move west until I lost sight.,2014-05-02,26.2375,-80.125
2014-04-24 23:30:00,gardner,ks,us,unknown,1800,30 minutes,Blue and Green Lights&#44 No definite shape&#44 No Noise&#44 Random Light pulsating&#44 Slight Movement.  ((NUFORC Note:  Stars??  PD)),2014-05-02,38.8108333,-94.9269444
2014-04-25 05:00:00,newark,nj,us,disk,300,5 minutes,I witnessed this event that took place&#44 have definitely cited previous ufo activity in the sky seeing two obejcts. I know what I saw.,2014-05-02,40.7355556,-74.1727778
2014-04-25 18:30:00,zillah,wa,us,flash,7200,2 hours,Three multi-colored objects in western sky.,2014-05-02,46.4022222,-120.2608333
2014-04-25 21:00:00,rifle,co,us,sphere,300,1-5 minutes,Week long event so far dont know what they are but not from here.,2014-05-02,39.5347222,-107.7825
2014-04-25 21:05:00,canyon country,ca,us,oval,10,10 seconds,Large oval shaped white light.,2014-05-02,34.4233333,-118.4711111
2014-04-25 21:19:00,oxnard,ca,us,light,30,0:30,Small to medium sized ball of light.,2014-05-02,34.1975,-119.1761111
2014-04-25 21:30:00,morgantown,wv,us,other,900,15 minutes,Observed 12-18 flickering&#44 yellowish-burning objects following a path NW to SE above Morgantown&#44 WV.,2014-05-02,39.6294444,-79.9561111
2014-04-25 22:00:00,cannon beach,or,us,light,300,5 minutes,2 orange orbs and 3 white disks objects was seen by 2 witnesses.,2014-05-02,45.8919444,-123.9602778
2014-04-25 22:00:00,quitman,ga,us,triangle,180,3 minutes,Triangle object moving north.,2014-05-02,30.7847222,-83.56
2014-04-25 22:09:00,hoover,al,us,unknown,120,2 minutes,Strange light in Birmingham disappears instantly 2 witnesses.,2014-05-02,33.4052778,-86.8113889
2014-04-25 22:15:00,columbus,ga,us,light,120,2 minutes,Dozens of flickering fast moving lights.,2014-05-02,32.4608333,-84.9877778
2014-04-25 22:20:00,cedar falls,ia,us,light,180,2-3 minutes,Amber light.,2014-05-02,42.5277778,-92.4452778
2014-04-25 22:30:00,theodore,al,us,fireball,300,5 minutes,Saw orange glowing balls of fire above Theodore.,2014-05-02,30.5475,-88.1752778
2014-04-25 23:00:00,warren,mi,us,triangle,300,5 minutes,Red ind color&#44 no blinking red or blue lights&#44 just soild red&#44 moving slower than a plane much high altitude&#44  with blinking blue an,2014-05-02,42.4775,-83.0277778
2014-04-26 00:00:00,inverness,fl,us,circle,480,8 minutes,Glowing reddish orange orbs floating slowly southeast. All same size same color.,2014-05-02,28.8355556,-82.3305556
2014-04-26 00:50:00,holland,mi,us,triangle,6,6 seconds,Dark&#44 Triangular&#44 Fast-moving object sighted in the night sky for a few seconds.,2014-05-02,42.7875,-86.1088889
2014-04-26 15:35:00,newberry,sc,us,light,60,45-60 seconds,Sun shining; white light brighter than the sun.,2014-05-02,34.2744444,-81.6188889
2014-04-26 16:57:00,san antonio,tx,us,sphere,8,8 seconds,Two UFOs photographed in full daylight&#44 one punched a cookie-cutter shape in a cloud.,2014-05-02,29.4238889,-98.4933333
2014-04-26 17:00:00,greenwood,in,us,cross,20,15-20 seconds,3 strange cross shaped objects flying at an extremely high altitude and very fast.,2014-05-02,39.6136111,-86.1066667
2014-04-26 17:00:00,maud,tx,us,triangle,10800,3 hours,Triangle yellowish/peach light zig zag 3hrs over northeast Texas sky at night.,2014-05-02,33.3327778,-94.3425
2014-04-26 19:00:00,gilbert,az,us,triangle,60,1 minute,Sitting outside on my back porch I observed the object fly over my house flew over at a slow speed disappeared in about a minute. It wa,2014-05-02,33.3527778,-111.7883333
2014-04-26 20:15:00,riverside,nj,us,diamond,120,2 minutes,Floating fire ball object in the shape of a diamond.,2014-05-02,40.0322222,-74.9577778
2014-04-26 20:43:00,whittier,ca,us,fireball,120,2 minutes,Orange&#44 glowing fireball flying north; was fast as an airplane but not an airplane; after my bday party; no one else saw it?,2014-05-02,33.9791667,-118.0319444
2014-04-26 20:53:00,troy,mo,us,circle,240,3-4 minutes,Big orange ball shaped object&#44 silent&#44 flew overhead in Troy&#44 MO.,2014-05-02,38.9794444,-90.9805556
2014-04-26 21:00:00,santa cruz,ca,us,other,300,5 minutes,Orange floating disappearing lights.,2014-05-02,36.9741667,-122.0297222
2014-04-26 21:10:00,louisville,ky,us,fireball,180,3 minutes,Balls of fire zig zag down from the sky then disappeared behind a tree after turning blue.,2014-05-02,38.2541667,-85.7594444
2014-04-26 21:15:00,pantego,tx,us,circle,5,5 seconds,The light was moving very quickly in erratic behavior over veterans park in dalWorthington Texas.,2014-05-02,32.7141667,-97.1561111
2014-04-26 21:45:00,cincinnati,oh,us,sphere,1200,20 minutes,Series of 14 Orange/Red lights moving across the sky and blinking out.  Video recorded.,2014-05-02,39.1619444,-84.4569444
2014-04-26 21:45:00,cincinnati,oh,us,sphere,900,15 minutes,14 Red/White Spheres Flying Silently over Cincinnati&#44 OH&#44 with video recording.,2014-05-02,39.1619444,-84.4569444
2014-04-26 21:45:00,tarpon springs,fl,us,unknown,60,1 minutes,Faint &quot;star&quot; moves across night sky.,2014-05-02,28.1458333,-82.7569444
2014-04-26 22:00:00,cuyahoga falls,oh,us,fireball,120,2 minutes,It appeared to be a meteorite fireball that vanished after about 2 minutes.  ((NUFORC Note:  Not a meteor.  PD)),2014-05-02,41.1338889,-81.4847222
2014-04-26 22:15:00,novi,mi,us,sphere,120,2 minutes,Pulsating light ball&#44 changing color from orange to red&#44 Possibly a plane with weird lighting.,2014-05-02,42.4805556,-83.4755556
2014-04-26 23:30:00,manahawkin,nj,us,triangle,10,10 seconds,Illuminated Fast moving objects in triangle formation moving low across night sky.,2014-05-02,39.6952778,-74.2591667
2014-04-27 00:00:00,brookhaven,pa,us,sphere,300,~5 minutes,Glowing hovering multi colored sphere hovering above main st school Brookhaven.,2014-05-02,39.8691667,-75.3827778
2014-04-27 00:00:00,houma (raceland?),la,us,triangle,900,15 minutes,Black triangular figure.,2014-05-02,29.5955556,-90.7194444
2014-04-27 00:32:00,kalispell,mt,us,sphere,5,5 seconds,Playing games and watching tv&#44 out of the corner of the eye and for a duration. Spotted a bright green orb moving very fast got outside,2014-05-02,48.1958333,-114.3119444
2014-04-27 02:00:00,savannah,ga,us,light,5,3-5 seconds,Extremely fast blue light.,2014-05-02,32.0833333,-81.1
2014-04-27 04:40:00,louisburg,nc,us,circle,1800,30 minutes,4 UFOs seen within a half an hour appearing and then vanishing.,2014-05-02,36.0988889,-78.3013889
2014-04-27 20:21:00,wellington,fl,us,light,120,2 minute,Blue-violet fireball that gracefully zig-zagged and flew in an arc pattern.,2014-05-02,26.6583333,-80.2416667
2014-04-27 20:30:00,kenmore,wa,us,fireball,1800,19:30-20:00,Red-orange round disc lights (100+) moving across night sky in Kenmore&#44 WA&#44 on April 27&#44 2014.,2014-05-02,47.7575,-122.2427778
2014-04-27 20:45:00,cape coral,fl,us,circle,60,<1 minute,Large red and pulsing circle of light heading north at varying speeds in Southwest Florida.,2014-05-02,26.5625,-81.9497222
2014-04-27 20:45:00,chatsworth,ca,us,chevron,15,9-15 seconds,South eastern sky at about 50-75 degrees above the horizon. 3 Lined up. 3 Orange and green and then went dark&#44 but still could see the,2014-05-02,34.2572222,-118.6002778
2014-04-27 20:45:00,knoxville,tn,us,formation,120,2 minutes,10 orange lights in formation vanished in a matter of seconds.,2014-05-02,35.9605556,-83.9208333
2014-04-27 20:50:00,chatsworth,ca,us,unknown,1200,15-20 minutes,6 Red/Orange lights in formation seen in NW San Fernando Valley&#44 CA.,2014-05-02,34.2572222,-118.6002778
2014-04-27 21:00:00,kenmore,wa,us,circle,1200,15-20 minutes,20 to 25 very bright lights (UFOs) observed at the north end of Lake Washington near Seattle.,2014-05-08,47.7575,-122.2427778
2014-04-27 21:00:00,shoreline,wa,us,light,600,10 minutes,Red/ orange bright glowing object in the sky over Lake Washington area.,2014-05-08,47.7558333,-122.3402778
2014-04-27 21:05:00,kenmore,wa,us,formation,600,10 minutes,Kenmore&#44 WA&#44 at N end of Lk Washington near Seattle.  ((NUFORC Note:  Preliminary report from witness.  PD)),2014-05-02,47.7575,-122.2427778
2014-04-27 21:05:00,kenmore,wa,us,light,1800,~30 minutes,UFO (25-30) Bright Orange lights Seen Above Lake Washington&#44 near Seattle,2014-05-08,47.7575,-122.2427778
